algorithm,n_threads,n_elems,t_random,t_distribute,t_merge,t_sort,t_writeback,t_total,sorted
bs2,32,800000,0.001317,0.004757,0.000000,0.070739,0.067497,0.143737,1
bs2,48,800000,0.001752,0.003670,0.000000,0.071063,0.072038,0.147385,1
bs2,1,825000,0.005807,0.065248,0.000000,0.030945,0.022223,0.122126,1
bs2,2,825000,0.003393,0.035784,0.000000,0.046076,0.050790,0.134624,1
bs2,3,825000,0.002551,0.024954,0.000000,0.055287,0.061030,0.142739,1
bs2,4,825000,0.001819,0.018289,0.000000,0.053937,0.059736,0.133277,1
bs2,6,825000,0.001533,0.013374,0.000000,0.054698,0.059716,0.128850,1
bs2,8,825000,0.001353,0.009892,0.000000,0.055310,0.059803,0.125737,1
bs2,10,825000,0.001255,0.007972,0.000000,0.056057,0.058941,0.123606,1
bs2,16,825000,0.001076,0.005392,0.000000,0.055213,0.058157,0.119493,1
bs2,20,825000,0.001119,0.004446,0.000000,0.055547,0.058561,0.119258,1
bs2,24,825000,0.001216,0.003607,0.000000,0.057210,0.061066,0.122326,1
bs2,32,825000,0.001339,0.004969,0.000000,0.076514,0.076066,0.158204,1
bs2,48,825000,0.001712,0.003852,0.000000,0.074189,0.074509,0.153149,1
bs2,1,850000,0.006762,0.070236,0.000000,0.031810,0.023080,0.129465,1
bs2,2,850000,0.003577,0.036586,0.000000,0.043557,0.049489,0.131918,1
bs2,3,850000,0.002484,0.024796,0.000000,0.057374,0.063710,0.147383,1
bs2,4,850000,0.002015,0.019234,0.000000,0.056107,0.061747,0.138609,1
bs2,6,850000,0.001420,0.013622,0.000000,0.059130,0.063857,0.137544,1
bs2,8,850000,0.001240,0.010513,0.000000,0.060367,0.064824,0.136470,1
bs2,10,850000,0.001232,0.008030,0.000000,0.057584,0.061246,0.127603,1
bs2,12,850000,0.001061,0.006869,0.000000,0.056958,0.060040,0.124654,1
bs2,16,850000,0.001092,0.005657,0.000000,0.057898,0.060774,0.125058,1
bs2,20,850000,0.001124,0.004461,0.000000,0.059953,0.063288,0.128181,1
bs2,24,850000,0.001400,0.004009,0.000000,0.056845,0.060869,0.122483,1
bs2,32,850000,0.001333,0.004858,0.000000,0.081804,0.082470,0.169688,1
bs2,48,850000,0.001883,0.004015,0.000000,0.075200,0.076274,0.156156,1
bs2,1,875000,0.006988,0.072136,0.000000,0.032893,0.023396,0.132380,1
bs2,2,875000,0.003625,0.037496,0.000000,0.049195,0.054251,0.143001,1
bs2,3,875000,0.002361,0.026790,0.000000,0.056647,0.064120,0.149224,1
bs2,4,875000,0.002043,0.020120,0.000000,0.059130,0.064639,0.145242,1
bs2,6,875000,0.001472,0.013570,0.000000,0.059574,0.064230,0.138412,1
bs2,8,875000,0.001195,0.011036,0.000000,0.058744,0.063003,0.133567,1
bs2,10,875000,0.001285,0.008515,0.000000,0.060444,0.064150,0.133871,1
bs2,12,875000,0.001250,0.007466,0.000000,0.062029,0.065983,0.136072,1
bs2,16,875000,0.001504,0.005763,0.000000,0.060733,0.064057,0.131095,1
bs2,20,875000,0.001083,0.004662,0.000000,0.060768,0.063620,0.129724,1
bs2,24,875000,0.001260,0.003992,0.000000,0.060074,0.063546,0.128336,1
bs2,32,875000,0.001384,0.005104,0.000000,0.083962,0.084804,0.174556,1
bs2,48,875000,0.001824,0.004183,0.000000,0.077706,0.078246,0.161112,1
bs2,1,900000,0.006895,0.075907,0.000000,0.033733,0.024352,0.138062,1
bs2,2,900000,0.003580,0.039401,0.000000,0.045966,0.052405,0.140163,1
bs2,3,900000,0.002764,0.027377,0.000000,0.053695,0.061263,0.143916,1
bs2,6,900000,0.001558,0.014313,0.000000,0.061260,0.065972,0.142551,1
bs2,8,900000,0.001245,0.011168,0.000000,0.061309,0.065665,0.139011,1
bs2,10,900000,0.001162,0.008992,0.000000,0.062725,0.066335,0.138837,1
bs2,12,900000,0.001147,0.007546,0.000000,0.061584,0.065816,0.135778,1
bs2,16,900000,0.001183,0.005943,0.000000,0.062071,0.064940,0.133699,1
bs2,20,900000,0.001156,0.004732,0.000000,0.062019,0.065355,0.132607,1
bs2,24,900000,0.001257,0.004046,0.000000,0.064199,0.068979,0.137703,1
bs2,32,900000,0.001483,0.005378,0.000000,0.082549,0.078765,0.167581,1
bs2,48,900000,0.001861,0.004528,0.000000,0.078346,0.078780,0.162391,1
bs2,1,925000,0.007097,0.079831,0.000000,0.034777,0.024788,0.143598,1
bs2,2,925000,0.003898,0.039093,0.000000,0.047305,0.053120,0.141889,1
bs2,3,925000,0.002591,0.028707,0.000000,0.056219,0.063453,0.150174,1
bs2,4,925000,0.002170,0.022209,0.000000,0.060044,0.066419,0.150227,1
bs2,6,925000,0.001443,0.015141,0.000000,0.063952,0.069092,0.149261,1
bs2,8,925000,0.001478,0.011682,0.000000,0.066675,0.071091,0.150474,1
bs2,10,925000,0.001189,0.009407,0.000000,0.063588,0.066841,0.140668,1
bs2,12,925000,0.001097,0.007931,0.000000,0.062051,0.065648,0.136361,1
bs2,16,925000,0.001042,0.005931,0.000000,0.063237,0.066416,0.136340,1
bs2,20,925000,0.001100,0.004882,0.000000,0.062251,0.065756,0.133625,1
bs2,24,925000,0.001330,0.004197,0.000000,0.065917,0.070835,0.141458,1
bs2,32,925000,0.001395,0.005328,0.000000,0.085114,0.080966,0.172059,1
bs2,48,925000,0.001773,0.004398,0.000000,0.083618,0.085133,0.173964,1
bs2,1,950000,0.007316,0.083762,0.000000,0.035777,0.025345,0.149312,1
bs2,2,950000,0.003873,0.040949,0.000000,0.050746,0.056967,0.151066,1
bs2,3,950000,0.002647,0.029356,0.000000,0.063514,0.070938,0.165601,1
bs2,4,950000,0.002568,0.022041,0.000000,0.060118,0.066730,0.150519,1
bs2,6,950000,0.001574,0.014935,0.000000,0.065692,0.070711,0.152468,1
bs2,8,950000,0.001290,0.011628,0.000000,0.067276,0.071506,0.151304,1
bs2,10,950000,0.001154,0.009861,0.000000,0.065446,0.069620,0.145650,1
bs2,12,950000,0.001251,0.007896,0.000000,0.065691,0.069952,0.144431,1
bs2,16,950000,0.001225,0.006212,0.000000,0.065769,0.069106,0.141816,1
bs2,20,950000,0.001351,0.005120,0.000000,0.066867,0.070983,0.143747,1
bs2,24,950000,0.001259,0.004390,0.000000,0.063857,0.067863,0.136788,1
bs2,32,950000,0.001540,0.005800,0.000000,0.085670,0.083883,0.176053,1
bs2,48,950000,0.002274,0.004763,0.000000,0.084057,0.085335,0.174901,1
bs2,1,975000,0.007453,0.082813,0.000000,0.036741,0.026154,0.150195,1
bs2,2,975000,0.004058,0.042991,0.000000,0.053571,0.059871,0.159151,1
bs2,3,975000,0.002859,0.029725,0.000000,0.058732,0.067296,0.157492,1
bs2,4,975000,0.002440,0.023121,0.000000,0.069528,0.075717,0.169991,1
bs2,6,975000,0.001617,0.015769,0.000000,0.066129,0.071575,0.154489,1
bs2,8,975000,0.001303,0.012204,0.000000,0.070071,0.074789,0.158143,1
bs2,10,975000,0.001750,0.009648,0.000000,0.066353,0.069826,0.146651,1
bs2,12,975000,0.001123,0.008309,0.000000,0.066818,0.070807,0.146849,1
bs2,16,975000,0.001245,0.006428,0.000000,0.066444,0.068925,0.142524,1
bs2,20,975000,0.001264,0.005357,0.000000,0.067708,0.071004,0.144854,1
bs2,24,975000,0.001403,0.004604,0.000000,0.069265,0.073796,0.148398,1
bs2,32,975000,0.001451,0.005817,0.000000,0.088722,0.085622,0.180957,1
bs2,48,975000,0.001819,0.004859,0.000000,0.093300,0.096408,0.195363,1
bs2,1,1000000,0.007745,0.081694,0.000000,0.037738,0.026923,0.150945,1
bs2,2,1000000,0.004116,0.042764,0.000000,0.056749,0.064083,0.166416,1
bs2,3,1000000,0.003108,0.029551,0.000000,0.061727,0.069789,0.162829,1
bs2,4,1000000,0.002496,0.024140,0.000000,0.065180,0.072041,0.163088,1
bs2,6,1000000,0.001687,0.016365,0.000000,0.067180,0.072841,0.157599,1
bs2,8,1000000,0.001419,0.012654,0.000000,0.068174,0.073381,0.155096,1
bs2,10,1000000,0.001188,0.009648,0.000000,0.066897,0.070482,0.147853,1
bs2,12,1000000,0.001125,0.008786,0.000000,0.069598,0.073769,0.152965,1
bs2,16,1000000,0.001146,0.006730,0.000000,0.068367,0.071453,0.147366,1
bs2,20,1000000,0.001292,0.005570,0.000000,0.068826,0.072138,0.147300,1
bs2,24,1000000,0.001399,0.004807,0.000000,0.068577,0.072532,0.146649,1
bs2,32,1000000,0.001419,0.006068,0.000000,0.099163,0.100491,0.206433,1
bs2,48,1000000,0.001843,0.004941,0.000000,0.088499,0.088759,0.183153,1
bs2,1,1500000,0.011479,0.133175,0.000000,0.057233,0.040138,0.237161,1
bs2,2,1500000,0.006129,0.067107,0.000000,0.085679,0.095279,0.251908,1
bs2,3,1500000,0.004152,0.047449,0.000000,0.092550,0.104426,0.247172,1
bs2,4,1500000,0.003151,0.036674,0.000000,0.105115,0.113878,0.257647,1
bs2,6,1500000,0.002134,0.025372,0.000000,0.102453,0.110484,0.239944,1
bs2,8,1500000,0.001806,0.019528,0.000000,0.100572,0.108325,0.229815,1
bs2,10,1500000,0.001633,0.016395,0.000000,0.105841,0.111755,0.235088,1
bs2,12,1500000,0.001388,0.013664,0.000000,0.104084,0.110172,0.228949,1
bs2,16,1500000,0.001587,0.010760,0.000000,0.105726,0.110957,0.228281,1
bs2,20,1500000,0.001477,0.008935,0.000000,0.103032,0.108312,0.221152,1
bs2,24,1500000,0.001549,0.007868,0.000000,0.102693,0.109258,0.220669,1
bs2,32,1500000,0.001529,0.009236,0.000000,0.140114,0.133130,0.283373,1
bs2,48,1500000,0.001935,0.008044,0.000000,0.133181,0.129528,0.271631,1
bs2,1,2000000,0.015212,0.180211,0.000000,0.076339,0.053803,0.319000,1
bs2,2,2000000,0.007765,0.095634,0.000000,0.124052,0.141507,0.365654,1
bs2,3,2000000,0.005228,0.063769,0.000000,0.130042,0.145485,0.342566,1
bs2,4,2000000,0.003780,0.049269,0.000000,0.127368,0.141117,0.320340,1
bs2,6,2000000,0.002820,0.034061,0.000000,0.134717,0.145100,0.315717,1
bs2,8,2000000,0.002157,0.026551,0.000000,0.138376,0.147967,0.314365,1
bs2,10,2000000,0.001876,0.022092,0.000000,0.135993,0.143877,0.303397,1
bs2,12,2000000,0.001739,0.019021,0.000000,0.133546,0.138972,0.292647,1
bs2,16,2000000,0.001764,0.015253,0.000000,0.134091,0.141113,0.291663,1
bs2,20,2000000,0.001710,0.012698,0.000000,0.140401,0.147857,0.301925,1
bs2,24,2000000,0.001578,0.011220,0.000000,0.137164,0.145137,0.294460,1
bs2,32,2000000,0.001670,0.012711,0.000000,0.179349,0.174691,0.368088,1
bs2,48,2000000,0.002076,0.011472,0.000000,0.175715,0.177266,0.365473,1
bs2,1,2500000,0.018929,0.238483,0.000000,0.096010,0.066796,0.411965,1
bs2,2,2500000,0.009497,0.120505,0.000000,0.132634,0.149006,0.407885,1
bs2,3,2500000,0.006403,0.082648,0.000000,0.151819,0.171789,0.410196,1
bs2,4,2500000,0.005194,0.063008,0.000000,0.160739,0.178194,0.405264,1
bs2,6,2500000,0.003330,0.043478,0.000000,0.167793,0.181977,0.395598,1
bs2,8,2500000,0.003117,0.034222,0.000000,0.170227,0.182867,0.389100,1
bs2,10,2500000,0.002099,0.028710,0.000000,0.171730,0.181879,0.383710,1
bs2,12,2500000,0.002226,0.023432,0.000000,0.171369,0.181311,0.377499,1
bs2,16,2500000,0.001784,0.019321,0.000000,0.172223,0.180384,0.373045,1
bs2,20,2500000,0.002082,0.015797,0.000000,0.172789,0.181277,0.371147,1
bs2,24,2500000,0.002005,0.014675,0.000000,0.172450,0.184299,0.372637,1
bs2,32,2500000,0.001791,0.016307,0.000000,0.225811,0.220313,0.463579,1
bs2,48,2500000,0.002131,0.015043,0.000000,0.242600,0.249510,0.508105,1
